date,species,abundance,habitat,water_temp,salinity,pollution_index,fishing_pressure,climate_risk
2029-10-17,Crab,148,Coastal,19.00056378303489,32.69787649767692,0.8854088585000068,0.9248914440374651,0.25065801311219327
2029-10-18,Turtle,92,Reef,26.772228279781878,30.143517304286114,0.2574005549789701,0.7403577625806089,0.7105364003544392
2029-10-19,Turtle,459,Mangrove,27.972353729625162,34.92912469689785,0.10094443159229627,0.4977573139501026,0.01401002854670741
2029-10-20,Crab,292,Coastal,24.84857619467794,36.35256347253943,0.9955113519703254,0.6113102122529593,0.3615770769795623
2029-10-21,Seagrass,494,Reef,24.54077490395123,37.92719797738387,0.018482584056647378,0.4072601846993079,0.15493857468993533
2029-10-22,Shark,192,Reef,19.494301525724612,36.08663360245443,0.5442520508603599,0.7063233146313506,0.07700584484903084
2029-10-23,Turtle,99,Open Ocean,26.524557923656083,31.953732397706048,0.4872568474500545,0.2601864125635712,0.6031885199881535
2029-10-24,Turtle,391,Open Ocean,27.13440267354262,31.962854989961023,0.6851696893967189,0.7919922079994552,0.8586873435118129
2029-10-25,Starfish,389,Reef,24.40621876684318,36.95630864411738,0.04826057548788931,0.665755336990769,0.725968232875186
2029-10-26,Shark,332,Mangrove,31.874212859208512,36.80912461612586,0.6568618370630477,0.12654001209556276,0.19077913140728975
2029-10-27,Coral,122,Coastal,28.217470402108376,33.18877435818807,0.4642994656999744,0.35815435091223835,0.3780823521643837
2029-10-28,Turtle,328,Reef,20.902418229316012,37.82624497475326,0.5392814091222707,0.5581683578049428,0.1244451641202724
2029-10-29,Crab,41,Mangrove,22.11407691475089,34.218865637416684,0.9019973915653561,0.9567542623026339,0.008597501291078502
2029-10-30,Seagrass,187,Mangrove,19.601605753733665,36.66084040847468,0.18759762153877846,0.2042834857494925,0.42862912332983205
2029-10-31,Dolphin,295,Mangrove,29.221552874602867,31.00829034301472,0.7661750064513636,0.06818452344890336,0.027566365999530884
2029-11-01,Seagrass,92,Open Ocean,26.405146458740013,37.990449491856346,0.3128939101261865,0.0039270255212023875,0.3031821397781199
2029-11-02,Starfish,86,Reef,25.562968985172315,32.129755148363756,0.1331067812226593,0.8254790625390203,0.6385013997026114
2029-11-03,Crab,86,Reef,20.87046420586842,33.98933200646087,0.51815686340179,0.24986995612002905,0.7839164424889897
2029-11-04,Turtle,371,Coastal,26.91345587654207,34.03890668920729,0.027308931014644378,0.12842083866976173,0.696549020613293
2029-11-05,Shark,265,Reef,23.198263939696602,37.595049660518676,0.33921277278484496,0.06405698696864426,0.8576155288976713
2029-11-06,Dolphin,147,Coastal,29.465529698821314,35.9753735680825,0.4299111776058617,0.26768669836281844,0.7003263182273237
2029-11-07,Coral,32,Reef,25.360873909903773,33.819269799435965,0.5627596220803225,0.6490325595257401,0.5282421468885835
2029-11-08,Crab,147,Coastal,27.449399744539186,32.70132225746377,0.5896929662759665,0.10861405080280973,0.9262797828972374
2029-11-09,Dolphin,145,Mangrove,19.937557236512347,32.26595555259071,0.13313422116647255,0.37137698184105117,0.10470691381546171
2029-11-10,Turtle,378,Coastal,23.3326393882166,33.73073087511127,0.4530712937494913,0.6261466095860934,0.8297820560416316
2029-11-11,Seagrass,193,Mangrove,23.308538267481005,37.87295922129148,0.23487976615887052,0.5486223572046978,0.5457172309572375
2029-11-12,Dolphin,382,Reef,25.619327468527455,33.06032719221841,0.42594496495063194,0.9385101905643749,0.13876349907685714
2029-11-13,Seagrass,47,Coastal,24.747638731519835,36.83376039145427,0.4479920078216836,0.6277314958876601,0.1315170922081792
2029-11-14,Coral,424,Reef,22.320427450645447,35.864068175108144,0.6553097167345857,0.2553554579234848,0.5239563067876294
2029-11-15,Starfish,432,Open Ocean,29.437645336879037,31.972369001941054,0.07923586762956136,0.5860732167940456,0.6664749826753898
2029-11-16,Shark,182,Mangrove,19.061487488050133,34.755271965023034,0.4785240017033292,0.43284385948147874,0.34172385174261366
2029-11-17,Seagrass,406,Coastal,20.723673185678308,30.368568278286787,0.08026607579868905,0.4935640711048551,0.0549921883741995
2029-11-18,Crab,111,Reef,18.454351262957054,34.219955694792695,0.40646998320115435,0.6496410540653929,0.919134573193574
2029-11-19,Starfish,364,Open Ocean,18.529938858577673,32.25615082007289,0.14940317659444124,0.21983228298362356,0.25216932326524455
2029-11-20,Shark,183,Mangrove,29.803931193756718,32.835173542936175,0.6976337456451641,0.28405771651858014,0.513430764375854
2029-11-21,Dolphin,408,Mangrove,28.603267916734737,36.52559763902107,0.2248877601876521,0.9908652432902281,0.812852298101055
2029-11-22,Dolphin,329,Mangrove,18.362344297953957,32.11880380236515,0.6055896478005359,0.06010900614340586,0.525510102981476
2029-11-23,Dolphin,109,Open Ocean,23.78904391491156,37.756595041139505,0.9229966026261653,0.7458563764216393,0.39866857676017686
2029-11-24,Seagrass,424,Coastal,26.105910608480393,35.71009685817915,0.2565096973866594,0.8422488210361605,0.8091994794656402
2029-11-25,Coral,304,Open Ocean,19.873879885853924,32.15921160723083,0.9337235182372866,0.4233192542147661,0.2932438458070601
2029-11-26,Coral,176,Reef,31.053098816894114,34.376456023685094,0.24133561099445477,0.23724464654831745,0.46685616683592424
2029-11-27,Turtle,202,Open Ocean,20.771719370561485,35.99024723076737,0.4320472718939683,0.834968165549818,0.6594167213789971
2029-11-28,Starfish,146,Mangrove,21.00533314197779,35.33239185161586,0.9858813918269197,0.3896506951094928,0.8096408876606614
2029-11-29,Crab,314,Coastal,23.510510670442734,36.05923624017952,0.5296017321605485,0.20626773030416656,0.19093419524493394
2029-11-30,Coral,61,Coastal,18.89212589399062,31.25085654244015,0.44538251338808443,0.07233294439744786,0.9939449783155848
2029-12-01,Seagrass,374,Reef,18.056180927537433,33.61268392390554,0.5612364195544322,0.46275705404193035,0.38420769031726043
2029-12-02,Seagrass,453,Open Ocean,20.14596055077412,33.718419293744326,0.14352387336747718,0.791924685269105,0.8098115196520622
2029-12-03,Turtle,232,Open Ocean,29.406680689787365,36.67024589203761,0.044393019301477654,0.9764029493919032,0.03535540829920791
2029-12-04,Shark,39,Coastal,27.34349470941825,32.546611556522436,0.7060249905866331,0.4472165882673881,0.3443386989266902
2029-12-05,Shark,367,Open Ocean,22.773170298261466,30.364754956481825,0.7031238160083879,0.9111457576201674,0.33934441457497644
2029-12-06,Dolphin,413,Coastal,24.77878874121321,35.08157740181673,0.23277907733905578,0.3758698830680651,0.326916877435137
2029-12-07,Crab,275,Coastal,27.235447270302746,35.585715069358436,0.932798111800131,0.488032667324107,0.037266070593118705
2029-12-08,Seagrass,308,Reef,23.422264879407756,35.65562808932272,0.9073920702578234,0.393216660804662,0.9129784804473428
2029-12-09,Dolphin,359,Coastal,19.076391673597303,30.035803491802792,0.8146732959298846,0.08053523977672428,0.5935889553435046
2029-12-10,Starfish,363,Open Ocean,30.87184305802535,34.15498814347157,0.09243485589584077,0.2658409740744987,0.8477924322190684
2029-12-11,Shark,467,Coastal,31.463631786486452,30.372166983561094,0.18999477125695874,0.6959307370069027,0.4665560504526345
2029-12-12,Coral,290,Coastal,25.37779425315682,31.05305601916219,0.6984385506881281,0.8780994417165575,0.5549607901451645
2029-12-13,Shark,433,Open Ocean,22.62544236940163,35.731477002660924,0.5100670573670208,0.21491826233644418,0.26830324698598473
2029-12-14,Turtle,432,Open Ocean,19.32083553767668,34.19767116149248,0.8134908531038677,0.24578476859008325,0.8025885524929063
2029-12-15,Coral,398,Open Ocean,20.498802428996857,30.838655101258006,0.744339251338569,0.1380605826003034,0.7882333319556182
2029-12-16,Crab,449,Mangrove,27.54059975126095,34.913508866306465,0.1216342881677257,0.31165856944012404,0.4387920599621986
2029-12-17,Starfish,315,Mangrove,25.58174977141602,36.16250097010647,0.9684888652206908,0.43321023068937514,0.2846307997866486
2029-12-18,Dolphin,362,Open Ocean,26.344015185074646,30.174650641238546,0.06770259178441274,0.2955318043312162,0.7133165152946999
2029-12-19,Starfish,140,Coastal,27.167071927915607,30.338028971505665,0.8339053431941866,0.8043970467485045,0.8682922437802152
2029-12-20,Dolphin,478,Open Ocean,28.912634243470954,36.811632361393904,0.9652657514327417,0.13474679850538085,0.33670443905859804
2029-12-21,Seagrass,56,Mangrove,29.461520549323403,37.398353632559974,0.22592892863515357,0.4301508468277646,0.46773146686813194
2029-12-22,Seagrass,167,Coastal,25.75623800402564,33.01056308270368,0.6665513148680862,0.160084600275893,0.9783107021148848
2029-12-23,Turtle,278,Coastal,23.104807718278813,34.530506967773924,0.1586717062548687,0.9192397007200631,0.24125518903391152
2029-12-24,Coral,324,Mangrove,25.51376520337213,31.728832302344063,0.4687294381227981,0.9167903761112088,0.5680435949729692
2029-12-25,Dolphin,85,Mangrove,19.176731761947796,34.435167762155466,0.23315381786446832,0.16644881176609383,0.7239426997211111
2029-12-26,Coral,137,Reef,19.22619805469804,30.600772584903364,0.9719546841340744,0.9440395142323147,0.00614903349660767
2029-12-27,Turtle,191,Coastal,26.40228731255707,36.133086379591624,0.10154699299574521,0.11054240193381148,0.14388157345911567
2029-12-28,Seagrass,489,Open Ocean,25.442435881601376,31.76623129528434,0.5961765786215242,0.5272861059668708,0.7068444994028392
2029-12-29,Shark,292,Coastal,24.65691576563216,37.343993247202164,0.5753188686594246,0.17201740447823988,0.9234346024663156
2029-12-30,Starfish,254,Reef,29.13857545431447,32.03289166395216,0.16180648850230772,0.042777288153205695,0.4112308413714765
2029-12-31,Coral,125,Open Ocean,28.478158736254283,33.49633071691602,0.5233762685980263,0.43032476399879305,0.033683185216045186
2030-01-01,Turtle,297,Coastal,31.042649975552422,37.85322028646269,0.0755040600390735,0.21015687288256146,0.5387846099174005
2030-01-02,Turtle,479,Coastal,30.12509452216333,31.407821330469663,0.42604592890455484,0.03799003948937252,0.6656939983723769
2030-01-03,Coral,162,Mangrove,20.92986701637774,34.7461558584898,0.10679475570233299,0.5630300430447297,0.11218677543183353
2030-01-04,Dolphin,37,Reef,21.810293363064503,31.30288111526191,0.42810154399938305,0.558261259409858,0.041109801346981945
2030-01-05,Starfish,386,Reef,29.1722469430583,36.181514871333874,0.6976303692013773,0.7400434450857554,0.4340738336175448
2030-01-06,Turtle,474,Reef,20.99244190156535,36.57175171453435,0.32539175461243874,0.7215010470142198,0.6119845286039336
2030-01-07,Crab,27,Open Ocean,28.04606559557474,33.404508665574596,0.7396108422214999,0.9069977125080765,0.8684364778746546
2030-01-08,Starfish,395,Open Ocean,22.627116727998846,36.88875514879773,0.45332658979251994,0.3146453080082927,0.32921457974071033
2030-01-09,Seagrass,400,Open Ocean,31.92466133184391,31.46999522385127,0.227503070944573,0.8092471718637929,0.8574645149432848
2030-01-10,Starfish,129,Mangrove,20.842824395688854,30.275222755340714,0.42985179726347644,0.006812737551841863,0.7878326902463999
2030-01-11,Turtle,254,Coastal,21.752017349931343,32.67751056417045,0.7786612237764057,0.572589334178824,0.31021389108008124
2030-01-12,Dolphin,488,Coastal,28.699391889247252,31.954787508590343,0.862553695480287,0.14900386546387878,0.32134019748098963
2030-01-13,Seagrass,254,Reef,22.808258468394477,37.394088161417955,0.29427331395555456,0.6468324330001958,0.9434757306033008
2030-01-14,Crab,216,Coastal,19.945959988867568,32.35264431469995,0.2378377444015718,0.10082680148116108,0.9105133995079026
2030-01-15,Shark,228,Coastal,28.176634043061696,33.451532063181,0.5671070962520117,0.09811824348808884,0.7461636981417029
2030-01-16,Turtle,402,Open Ocean,19.489693192078555,36.62101714911019,0.3780378056036521,0.9610940629108201,0.07827463652289923
2030-01-17,Turtle,85,Open Ocean,27.839443478693358,30.014243069544744,0.7072727277492584,0.5271022445148185,0.5581901485101596
2030-01-18,Starfish,387,Open Ocean,31.073276399224817,34.747361989929715,0.5639961705075576,0.30929714584918644,0.2825565268562549
2030-01-19,Shark,7,Mangrove,30.391259945982632,37.90536259938093,0.30608105322533974,0.3816030518740282,0.9787733577795846
2030-01-20,Seagrass,249,Mangrove,28.61161788277159,31.11753261885233,0.2014336548734006,0.5646138091440033,0.41733167883383426
2030-01-21,Turtle,126,Open Ocean,23.40637955844484,37.3281431008004,0.15603502036630446,0.4453927261817495,0.49115031074086346
2030-01-22,Seagrass,489,Mangrove,31.610619850942726,34.7840976616969,0.8635690541870265,0.7412826138474318,0.5444569284567392
2030-01-23,Starfish,193,Coastal,20.4596145108454,36.33625242831659,0.4228794993243845,0.7800081334590078,0.7361620578339356
2030-01-24,Shark,40,Reef,27.197184199960304,37.081256195112054,0.11721695262602594,0.5478278639171994,0.7919053915709713
2030-01-25,Dolphin,37,Coastal,30.625768405223344,35.459098495196756,0.5507223761506969,0.8285319873674735,0.33815785653161623
2030-01-26,Dolphin,277,Reef,28.607647613234125,32.13419721696671,0.08263016343208351,0.2653614215502732,0.48736431956475035
2030-01-27,Seagrass,158,Open Ocean,20.271806861206734,30.378842142457348,0.038523087445194504,0.5375146895022193,0.4270663786234604
2030-01-28,Starfish,470,Open Ocean,31.628854810478742,32.83249010139863,0.5766486845124915,0.9377475687112993,0.9136085543770633
2030-01-29,Seagrass,326,Open Ocean,26.19563588660763,37.12708198852157,0.7721458302470073,0.2779920147285122,0.05259244318626677
2030-01-30,Turtle,358,Mangrove,28.39497594402671,34.364002878680104,0.8735777898806354,0.6249954300206034,0.24958869097033554
2030-01-31,Starfish,326,Mangrove,24.154344110405905,37.926198783051845,0.23095037055760015,0.13860981149409723,0.7385434031988103
2030-02-01,Crab,122,Mangrove,19.088042116660265,35.31132743650806,0.3647063871906625,0.8200450657930504,0.12859616050959544
2030-02-02,Shark,356,Reef,30.17238466036368,31.506297769648608,0.00030756032037315695,0.5584228170292868,0.12627911579143614
2030-02-03,Seagrass,251,Mangrove,25.18112707375433,36.59122031630613,0.7457415729865158,0.7691713668371181,0.5296211152099929
2030-02-04,Starfish,353,Open Ocean,25.99320763006154,32.73038833659968,0.4755532584447576,0.3599140907869153,0.6507760480061546
2030-02-05,Coral,457,Open Ocean,18.698146844326633,36.97975605809157,0.7531174436090022,0.5659316090922502,0.4223853164976119
2030-02-06,Coral,497,Open Ocean,28.27709362618074,30.064764078415305,0.6628676802529951,0.5633149279706655,0.14037306222255053
2030-02-07,Starfish,477,Mangrove,22.94033707457176,34.48569104430545,0.11037017031224883,0.8852917462317511,0.6654906782504029
2030-02-08,Dolphin,451,Coastal,29.986807582020873,35.45197029032158,0.3733525146206108,0.5981464127889219,0.44595595375170005
2030-02-09,Turtle,276,Open Ocean,20.73419186448661,37.98818123267617,0.3182337027743434,0.2557725620132405,0.5696939217900967
2030-02-10,Seagrass,330,Reef,22.494906437395464,34.43569851327639,0.21272394755177804,0.41919628999576763,0.8370123113910717
2030-02-11,Dolphin,61,Coastal,18.693302334760595,34.87672103005424,0.441626767968775,0.7115669855521317,0.21246691339558
2030-02-12,Starfish,220,Coastal,30.193688216333605,37.317399424236264,0.9147713448787504,0.5338744012346446,0.30624930886839863
2030-02-13,Shark,261,Coastal,23.44205696172739,30.65427211688147,0.8799044810284419,0.7827199007642792,0.6964452662715931
2030-02-14,Coral,130,Reef,29.3629947337222,36.99093422817613,0.7043859120188973,0.4535095426868525,0.5207044420286012
2030-02-15,Turtle,281,Open Ocean,31.818064877147364,32.27735504999944,0.006006927739936607,0.9958241855745703,0.9465511368508928
2030-02-16,Crab,68,Mangrove,20.706335510838112,34.17121689870285,0.5856093105229666,0.7981101098339164,0.43193353731585205
2030-02-17,Dolphin,439,Open Ocean,21.988783091673028,32.85354646463607,0.9573109174917513,0.5480428631153262,0.2631932547476422
2030-02-18,Dolphin,32,Coastal,29.391930746318877,33.22006979556103,0.6993124882563609,0.5295724364439506,0.36316005782391336
2030-02-19,Turtle,249,Mangrove,19.80818955148506,37.25654797960644,0.016458804557047846,0.37425349816828013,0.8795906863669903
2030-02-20,Seagrass,433,Reef,25.779038216756508,30.139567798752015,0.38544564886264987,0.3611295445216707,0.8559637679555803
2030-02-21,Shark,93,Open Ocean,23.453927796555263,35.950561230129026,0.16036516587495364,0.9588100022982204,0.9932532903752536
2030-02-22,Coral,108,Reef,31.171858405175286,36.10736417430389,0.48865603914314226,0.34439511365548936,0.36762482830483356
2030-02-23,Seagrass,113,Mangrove,26.233549569691426,35.84909208835978,0.36613140964206603,0.5305468974519848,0.6475468951730613
2030-02-24,Dolphin,197,Coastal,28.354488487416376,37.67965531099014,0.6272094476409559,0.6190136190951429,0.5513708796997331
2030-02-25,Dolphin,230,Mangrove,25.575303803991275,36.46861615401253,0.4851282744335972,0.5750994451452812,0.2815504563782304
2030-02-26,Seagrass,5,Reef,21.286655984596532,32.196826491285094,0.1856603487945494,0.727757603795798,0.22278381876823927
2030-02-27,Dolphin,394,Reef,20.065846271807764,37.2022038778744,0.7447652600231845,0.5340545508715822,0.19599471380782496
2030-02-28,Coral,354,Reef,21.920176501412385,33.74298362095055,0.9590758024582328,0.2496348658646147,0.5170399188716123
2030-03-01,Shark,283,Mangrove,29.31003196749205,34.838052142915075,0.19719854438320317,0.5713042419333287,0.4461198308034747
2030-03-02,Crab,231,Coastal,24.485827998523263,34.5881321312789,0.9066592835055151,0.42151618038822836,0.7000333498313152
2030-03-03,Starfish,320,Mangrove,18.670623353830944,36.0000526700633,0.9267417864430628,0.24078044807080157,0.3738172401717065
2030-03-04,Crab,485,Coastal,25.938285876898192,35.76965825942034,0.48164518408186663,0.0952528754343166,0.2250235302942496
2030-03-05,Turtle,488,Mangrove,25.981043613556395,33.28627312905257,0.918019767087494,0.765952968087701,0.3776826066510295
2030-03-06,Dolphin,259,Coastal,22.894978029371593,33.279878634299386,0.666536162048328,0.7464790550497707,0.47831238407707755
2030-03-07,Coral,491,Reef,26.50997765415665,30.74695218204276,0.11828237514201012,0.9832333324300385,0.5300455392663271
2030-03-08,Starfish,90,Reef,18.979989777558274,37.49094845382727,0.34022845154264125,0.41518487486265576,0.158401834894226
2030-03-09,Shark,493,Reef,27.034351595501697,37.36925348486476,0.7704296994719655,0.6118649175752462,0.08482986945695359
2030-03-10,Starfish,279,Coastal,18.19764909044969,35.58605177430754,0.8699584287581125,0.9666509479632108,0.7508824934872262
2030-03-11,Shark,461,Coastal,28.659061872262175,30.42573219432101,0.8425997676046371,0.7554346841822842,0.3371140012078183
2030-03-12,Turtle,483,Reef,31.191856465972805,36.78526499086641,0.9830955785331259,0.2838620873580606,0.9479404147407992
2030-03-13,Turtle,373,Open Ocean,18.237731765820907,32.45876952532363,0.9707793815462705,0.3175939979949153,0.10734804256193642
2030-03-14,Dolphin,447,Mangrove,25.577385019065392,37.71213754533838,0.9808346077666564,0.693174823271771,0.6435359524409104
2030-03-15,Turtle,75,Mangrove,20.034023199406676,37.545549759202586,0.6623414715364786,0.9641847040540653,0.09217437403135564
2030-03-16,Crab,108,Reef,18.829222222740558,37.19346267725963,0.9478245985623897,0.06688820553740149,0.9861507836023556
2030-03-17,Crab,428,Mangrove,29.468188568337425,30.666524158573676,0.1635700176415349,0.061951035918675346,0.5439766144166759
2030-03-18,Shark,190,Open Ocean,26.0933954291096,30.202368515377152,0.24936863099654183,0.03793809656378544,0.13419518154163124
2030-03-19,Seagrass,233,Open Ocean,21.862555394293167,35.74306692666559,0.3478889101362098,0.8838802690401318,0.030494086758790506
2030-03-20,Crab,302,Mangrove,31.010813399891617,35.78727619556252,0.5772406787061439,0.6103737264080392,0.16842424781226784
2030-03-21,Coral,84,Coastal,25.346386900957373,33.120254129873835,0.40278590058953045,0.6278530122747289,0.3068161600666165
2030-03-22,Coral,31,Reef,23.729042992187736,37.46584253975435,0.03948685179733202,0.6671606127787495,0.21462039216785023
2030-03-23,Seagrass,356,Coastal,19.487024286633122,30.621506607908877,0.06252366058086334,0.6679685506370505,0.21569849415310205
2030-03-24,Seagrass,24,Open Ocean,22.573131698724005,34.09688464037115,0.6250818777465565,0.9660791195092029,0.27997908418752904
2030-03-25,Dolphin,338,Mangrove,28.051427458494466,33.30224838519709,0.5256250615755418,0.222849951930149,0.6853733183725648
2030-03-26,Turtle,283,Coastal,22.340854344636394,34.057535747795264,0.3960651693234871,0.5403386088763812,0.7416931656829406
2030-03-27,Shark,92,Reef,19.120802281075026,34.82604389070005,0.6913404199612677,0.554584587634984,0.4636787866829022
2030-03-28,Shark,15,Coastal,25.191562340856017,32.80123814257141,0.9372105567033973,0.13700911217912526,0.31344993510518415
2030-03-29,Starfish,319,Reef,22.70728039883285,37.4092712399314,0.8012301706979712,0.2808301526122875,0.16591173428628347
2030-03-30,Crab,464,Coastal,27.357202178184835,34.11677193494447,0.8730550688033127,0.22736492886019255,0.6936883908213483
2030-03-31,Turtle,118,Coastal,29.918745588860382,30.663558217275718,0.9611484042368748,0.6961334786739506,0.86277047933423
2030-04-01,Turtle,343,Open Ocean,22.028634834432747,32.33193321079826,0.8557580135496943,0.1782133377515167,0.4334181020524729
2030-04-02,Crab,469,Open Ocean,21.798521624520816,35.26160122555941,0.9399820130001393,0.39003792764605627,0.4989254505877806
2030-04-03,Seagrass,221,Mangrove,24.48018537210397,32.797551645298235,0.8233954145301814,0.37639494416966246,0.9414859196393787
2030-04-04,Shark,477,Coastal,28.32516907453728,32.39036606140652,0.7980273942330803,0.32549809577042066,0.03227312875795507
2030-04-05,Dolphin,441,Mangrove,27.06930939462542,33.69973140361867,0.43750484533473943,0.24639544395199298,0.01967825395810885
2030-04-06,Crab,112,Coastal,24.989164198780422,32.1555758380513,0.9448561213270271,0.5768436130205216,0.17190231836868108
2030-04-07,Dolphin,307,Open Ocean,25.757284866984,32.20399267728404,0.9282653539671042,0.24625767734252657,0.9443151738417582
2030-04-08,Shark,461,Open Ocean,18.195807514016877,37.01688146551622,0.217683364884791,0.7933540145200136,0.48625742833257435
2030-04-09,Crab,392,Open Ocean,18.506723020789718,35.311966263597824,0.10976655923795453,0.7771982727059349,0.8903611814073306
2030-04-10,Crab,42,Mangrove,22.514320458895135,36.571440060816286,0.6286500926851567,0.8298050544584449,0.004685531349497674
2030-04-11,Starfish,343,Coastal,18.42481118853968,30.37944171137788,0.5218454845320121,0.5895993016557977,0.21241346473360423
2030-04-12,Crab,197,Mangrove,29.412465234582953,34.84619562696555,0.2856042138950069,0.4674186566186074,0.5539008612990182
2030-04-13,Shark,195,Open Ocean,29.324878509741353,34.644606810162315,0.7829145592304578,0.7775343017974651,0.7179447689547978
2030-04-14,Coral,226,Mangrove,30.57408539479851,37.891481672765366,0.689752701192434,0.027256308072574065,0.11012321639147649
2030-04-15,Crab,487,Mangrove,24.91541740889623,32.292039312920394,0.8438478062709535,0.5554512991795852,0.18851417732079745
2030-04-16,Coral,102,Mangrove,22.02884557893089,33.98784545328837,0.1050049152089163,0.4158786221742642,0.29367200235228574
2030-04-17,Dolphin,389,Coastal,18.615285605823008,32.10793360414367,0.2795092250301172,0.2329811116338466,0.9760849162599798
2030-04-18,Starfish,389,Coastal,28.51016861638454,33.52220363741617,0.29114692342813286,0.16608978944974606,0.6162989951955496
2030-04-19,Shark,479,Coastal,20.240259046400364,30.292366721205447,0.002569662251227456,0.20367794007184692,0.7307364531618681
2030-04-20,Starfish,60,Open Ocean,30.704694806637356,32.13696651928551,0.8812636008029282,0.3703173933927064,0.2193043182254758
2030-04-21,Turtle,479,Reef,20.641094861663206,30.799938450986616,0.7843688747963777,0.8061068751214423,0.20110100344726445
2030-04-22,Crab,145,Mangrove,22.203821544872557,36.2574174614079,0.5622548731483312,0.47939606088694975,0.4122716708456221
2030-04-23,Turtle,255,Coastal,25.170200614511305,32.37800629717549,0.6081434778241339,0.45909596699287636,0.76388838424964
2030-04-24,Shark,140,Open Ocean,27.794604970341446,33.18841920554533,0.323442994222946,0.5514305312397769,0.29778242074866046
2030-04-25,Seagrass,182,Reef,25.01948785322803,32.281984089641504,0.44097492395676063,0.07457758319734431,0.5998742648797989
2030-04-26,Starfish,207,Reef,28.747553810072922,37.960422207580706,0.22405342262654737,0.6702129834229774,0.021331840983162764
2030-04-27,Crab,322,Mangrove,18.87345461599528,36.813583428860184,0.9422065324054131,0.692162178313567,0.9937423388933805
2030-04-28,Starfish,456,Coastal,24.910335138338745,37.95711917443508,0.9846286396259737,0.29210316171798534,0.37104629345534046
2030-04-29,Turtle,494,Reef,18.54590293379941,37.81660572578194,0.13023384094462098,0.35188810404180937,0.23235622111055054
2030-04-30,Starfish,233,Open Ocean,27.75985357302575,32.005913322152345,0.5143588574875975,0.6369198003266415,0.2032555392681875
2030-05-01,Crab,264,Mangrove,22.694318367323177,33.891540349523545,0.7262050398232878,0.9191377161895794,0.10997353227994455
2030-05-02,Shark,221,Mangrove,26.643343913761584,35.71026366738174,0.9894222925818461,0.6805267786749721,0.16526182047205684
2030-05-03,Turtle,199,Mangrove,30.920419847986985,33.9543939313846,0.36675668577289033,0.6336229315939045,0.7593599699875992
2030-05-04,Coral,309,Mangrove,22.147374042534384,33.3279764457514,0.43631588983744085,0.7249420195390519,0.3003503997009105
2030-05-05,Coral,115,Coastal,20.97301301866316,34.97071505478938,0.3509523149756564,0.2960154384227456,0.23055575868774725
2030-05-06,Shark,25,Coastal,19.76983208181331,37.68094822308669,0.24089679571486466,0.7685801898838344,0.17896139181164972
2030-05-07,Dolphin,194,Coastal,29.188085786270108,33.578831566837515,0.06401710932069338,0.5809691706759496,0.811344508220665
2030-05-08,Shark,99,Reef,21.18101768548444,30.95127127456938,0.6352357380393922,0.28039066077858055,0.565169157949472
2030-05-09,Turtle,148,Open Ocean,30.83394646012072,30.58990755573234,0.6314860552613523,0.043356319610408534,0.5190603440116812
2030-05-10,Shark,99,Reef,25.720714543221344,32.043413144466854,0.5317402720074578,0.7618947112136385,0.883563359019406
2030-05-11,Dolphin,312,Open Ocean,19.62689553843559,31.71596608332618,0.45834235335647844,0.8677007548227705,0.14860095136070783
2030-05-12,Turtle,341,Open Ocean,25.894702565437,35.24312199647078,0.32252211862744296,0.3497568907562517,0.15007708639303896
2030-05-13,Turtle,61,Coastal,18.15412360791417,36.1815553081334,0.2981438161299722,0.7734312729661119,0.5109201387712342
2030-05-14,Seagrass,145,Mangrove,23.138849004240473,32.8216394958001,0.11736276284583635,0.00479500832757962,0.7065252640063132
2030-05-15,Crab,249,Mangrove,25.845516420819855,30.566617532116133,0.9148095912106528,0.6149472338548695,0.8733741806028058
2030-05-16,Seagrass,69,Coastal,26.55563784713415,34.21044589803413,0.7981760178725044,0.1332150134152189,0.4385561388923943
2030-05-17,Seagrass,5,Coastal,18.251313392601613,30.4741231888307,0.11952462865519375,0.3537071125705874,0.0569894993061375
2030-05-18,Turtle,268,Reef,19.78152983721414,37.24933201570337,0.45814764475209735,0.007632841403802049,0.009164693093272502
2030-05-19,Turtle,247,Reef,18.143929297358365,34.96328469042637,0.021560391008322077,0.10408324041492689,0.698118154332412
2030-05-20,Seagrass,472,Mangrove,30.859585945739788,32.89788267808552,0.29310968065230114,0.9460095493084701,0.5391793862772983
2030-05-21,Starfish,187,Mangrove,30.12848134422433,32.84037949557728,0.23379305136073736,0.7356956743321603,0.8901423529492801
2030-05-22,Turtle,486,Mangrove,29.154036926117808,37.01971454823402,0.20556882444559155,0.9607342774624983,0.32491156186733783
2030-05-23,Shark,230,Open Ocean,30.906510678306795,37.167043931900416,0.9877821028557389,0.8881999058643836,0.19951980832164184
2030-05-24,Coral,191,Mangrove,25.298333213229,33.15489034789057,0.4222220866362931,0.8869628810159138,0.8966292608196488
2030-05-25,Shark,475,Open Ocean,22.15191231483096,36.47870530815555,0.14531528875772548,0.8739423534115772,0.9239033904333499
2030-05-26,Starfish,462,Mangrove,23.42583120424844,35.93095752449392,0.7354806105718306,0.3226449751174466,0.9939801494445171
2030-05-27,Turtle,115,Coastal,29.739377463322413,32.04499655373969,0.4899291385156418,0.6997184112809727,0.9344160835951703
2030-05-28,Seagrass,292,Mangrove,19.32137225402231,30.2825988763757,0.7266783400002202,0.6602593110010335,0.3456961485274166
